season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Franklin,Franklin/Foxboro Line,728,1,day_type_01,weekday,2024/01/02 00:04:00+00,Franklin,1,6,1,6,14400
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2024/01/01 12:55:00+00,Canton Junction,5,0,0,94,14401
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2024/01/01 13:01:00+00,Sharon,6,4,3,95,14402
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2024/01/01 13:09:00+00,Mansfield,7,1,6,90,14403
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2024/01/01 13:17:00+00,Attleboro,8,6,22,74,14404
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2024/01/01 13:26:00+00,Pawtucket/Central Falls,9,1,7,68,14405
Fall 2024,CR-Providence,Providence/Stoughton Line,805,0,day_type_01,weekday,2024/01/01 13:40:00+00,Providence,10,0,68,0,14406
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 11:02:00+00,Wickford Junction,1,34,0,34,14407
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 11:16:00+00,TF Green Airport,2,42,0,76,14408
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 11:31:00+00,Providence,3,100,0,176,14409
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 11:38:00+00,Pawtucket/Central Falls,4,77,0,253,14410
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 11:51:00+00,Attleboro,5,231,6,478,14411
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 12:01:00+00,Mansfield,6,246,8,716,14412
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 12:10:00+00,Sharon,7,141,0,857,14413
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 12:31:00+00,Ruggles,8,54,123,788,14414
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 12:35:00+00,Back Bay,9,6,238,556,14415
Fall 2024,CR-Providence,Providence/Stoughton Line,806,1,day_type_01,weekday,2024/01/01 12:41:00+00,South Station,10,0,556,0,14416
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 13:25:00+00,South Station,1,64,0,64,14417
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 13:30:00+00,Back Bay,2,18,28,54,14418
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 13:33:00+00,Ruggles,3,18,5,67,14419
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 13:44:00+00,Route 128,4,1,10,58,14420
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 13:50:00+00,Canton Junction,5,0,2,56,14421
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 13:56:00+00,Sharon,6,6,3,59,14422
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 14:04:00+00,Mansfield,7,2,4,57,14423
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 14:12:00+00,Attleboro,8,2,13,46,14424
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 14:21:00+00,Pawtucket/Central Falls,9,0,12,34,14425
Fall 2024,CR-Providence,Providence/Stoughton Line,807,0,day_type_01,weekday,2024/01/01 14:35:00+00,Providence,10,0,34,0,14426
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 12:10:00+00,Providence,1,169,0,169,14427
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 12:16:00+00,Pawtucket/Central Falls,2,61,1,229,14428
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 12:21:00+00,South Attleboro,3,9,0,238,14429
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 12:32:00+00,Attleboro,4,136,2,372,14430
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 12:42:00+00,Mansfield,5,142,4,510,14431
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:31:00+00,Islington,5,0,0,0,14432
Fall 2024,CR-Providence,Providence/Stoughton Line,814,1,day_type_01,weekday,2024/01/01 15:08:00+00,Readville,10,0,2,310,14433
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:36:00+00,Blue Hill Avenue,10,3,1,4,14434
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 12:51:00+00,Sharon,6,146,1,655,14435
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 12:56:00+00,Canton Junction,7,103,1,757,14436
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 13:01:00+00,Route 128,8,152,2,907,14437
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 13:17:00+00,Ruggles,9,19,170,756,14438
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 13:21:00+00,Back Bay,10,14,272,498,14439
Fall 2024,CR-Providence,Providence/Stoughton Line,808,1,day_type_01,weekday,2024/01/01 13:27:00+00,South Station,11,0,498,0,14440
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 14:25:00+00,South Station,1,59,0,59,14441
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 14:30:00+00,Back Bay,2,3,24,38,14442
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 14:33:00+00,Ruggles,3,5,14,29,14443
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 14:41:00+00,Hyde Park,4,6,2,33,14444
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 14:47:00+00,Route 128,5,2,8,27,14445
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 14:53:00+00,Canton Junction,6,1,1,27,14446
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 14:59:00+00,Sharon,7,2,0,29,14447
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 15:07:00+00,Mansfield,8,4,5,28,14448
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 15:15:00+00,Attleboro,9,2,5,25,14449
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 15:24:00+00,Pawtucket/Central Falls,10,3,5,23,14450
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 15:36:00+00,Providence,11,0,18,5,14451
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 15:52:00+00,TF Green Airport,12,0,2,3,14452
Fall 2024,CR-Providence,Providence/Stoughton Line,809,0,day_type_01,weekday,2024/01/01 16:13:00+00,Wickford Junction,13,0,3,0,14453
Fall 2024,CR-Franklin,Franklin/Foxboro Line,754,1,day_type_01,weekday,2024/01/01 23:41:00+00,South Station,10,0,26,0,14454
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 09:20:00+00,South Station,1,12,0,12,14455
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 19:39:00+00,Route 128,4,15,14,341,14456
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 12:02:00+00,Wickford Junction,1,41,0,41,14457
Fall 2024,CR-Providence,Providence/Stoughton Line,814,1,day_type_01,weekday,2024/01/01 15:21:00+00,Ruggles,11,0,71,239,14458
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:34:00+00,Dedham Corp Center,6,0,0,0,14459
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 22:32:00+00,South Station,1,288,0,288,14460
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 09:25:00+00,Back Bay,2,2,0,14,14461
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 19:45:00+00,Canton Junction,5,6,23,324,14462
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:38:00+00,Morton Street,11,2,1,5,14463
Fall 2024,CR-Providence,Providence/Stoughton Line,814,1,day_type_01,weekday,2024/01/01 15:25:00+00,Back Bay,12,2,88,153,14464
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:37:00+00,Endicott,7,0,0,0,14465
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 22:37:00+00,Back Bay,2,99,22,365,14466
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 09:28:00+00,Ruggles,3,2,0,16,14467
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 19:51:00+00,Sharon,6,0,37,287,14468
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:41:00+00,Talbot Avenue,12,2,1,6,14469
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 12:16:00+00,TF Green Airport,2,43,0,84,14470
Fall 2024,CR-Providence,Providence/Stoughton Line,814,1,day_type_01,weekday,2024/01/01 15:30:00+00,South Station,13,0,153,0,14471
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:41:00+00,Readville,8,0,0,0,14472
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 22:41:00+00,Ruggles,3,18,2,381,14473
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 22:46:00+00,Forest Hills,4,3,31,353,14474
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 22:51:00+00,Hyde Park,5,1,35,319,14475
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 22:55:00+00,Readville,6,0,39,280,14476
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 22:59:00+00,Endicott,7,0,39,241,14477
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 23:02:00+00,Dedham Corp Center,8,1,62,180,14478
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 23:05:00+00,Islington,9,0,12,168,14479
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 23:08:00+00,Norwood Depot,10,2,44,126,14480
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 23:12:00+00,Norwood Central,11,1,93,34,14481
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 23:16:00+00,Windsor Gardens,12,0,0,34,14482
Fall 2024,CR-Franklin,Franklin/Foxboro Line,755,0,day_type_01,weekday,2024/01/01 23:33:00+00,Foxboro,13,4,38,0,14483
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/01 23:48:00+00,Foxboro,1,4,0,4,14484
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:01:00+00,Windsor Gardens,2,1,0,5,14485
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:05:00+00,Norwood Central,3,3,0,8,14486
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:07:00+00,Norwood Depot,4,7,0,15,14487
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:11:00+00,Islington,5,0,0,15,14488
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:13:00+00,Dedham Corp Center,6,0,0,15,14489
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:16:00+00,Endicott,7,1,0,16,14490
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:20:00+00,Readville,8,4,2,18,14491
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:31:00+00,Ruggles,9,5,3,20,14492
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:35:00+00,Back Bay,10,4,6,18,14493
Fall 2024,CR-Franklin,Franklin/Foxboro Line,756,1,day_type_01,weekday,2024/01/02 00:41:00+00,South Station,11,0,18,0,14494
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:18:00+00,South Station,1,83,0,83,14495
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:25:00+00,Newmarket,2,4,3,84,14496
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:30:00+00,Uphams Corner,3,7,13,78,14497
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:33:00+00,Four Corners/Geneva,4,0,9,69,14498
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:36:00+00,Talbot Avenue,5,1,11,59,14499
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:40:00+00,Morton Street,6,7,10,56,14500
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:41:00+00,Blue Hill Avenue,7,0,6,50,14501
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:44:00+00,Fairmount,8,0,13,37,14502
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:50:00+00,Readville,9,17,7,47,14503
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:54:00+00,Endicott,10,0,7,40,14504
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:56:00+00,Dedham Corp Center,11,0,2,38,14505
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 00:59:00+00,Islington,12,0,3,35,14506
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 01:03:00+00,Norwood Depot,13,0,7,28,14507
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 01:06:00+00,Norwood Central,14,0,19,9,14508
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 01:09:00+00,Windsor Gardens,15,0,3,6,14509
Fall 2024,CR-Franklin,Franklin/Foxboro Line,757,0,day_type_01,weekday,2024/01/02 01:11:00+00,Foxboro,16,0,6,0,14510
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 01:59:00+00,Foxboro,1,0,0,0,14511
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:12:00+00,Windsor Gardens,2,0,0,0,14512
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:15:00+00,Norwood Central,3,2,0,2,14513
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:17:00+00,Norwood Depot,4,3,0,5,14514
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:20:00+00,Islington,5,0,1,4,14515
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:23:00+00,Dedham Corp Center,6,0,1,3,14516
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:26:00+00,Endicott,7,1,1,3,14517
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:30:00+00,Readville,8,0,3,0,14518
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:33:00+00,Fairmount,9,3,1,2,14519
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 09:39:00+00,Route 128,4,0,1,15,14520
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 09:45:00+00,Canton Junction,5,0,0,15,14521
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 19:59:00+00,Mansfield,7,12,76,223,14522
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 12:32:00+00,Providence,3,150,11,223,14523
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:54:00+00,Ruggles,9,20,0,20,14524
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:44:00+00,Four Corners/Geneva,13,7,1,12,14525
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 19:58:00+00,Back Bay,10,15,8,27,14526
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 17:20:00+00,South Station,1,92,0,92,14527
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 12:38:00+00,Pawtucket/Central Falls,4,87,0,310,14528
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:47:00+00,Uphams Corner,14,0,4,8,14529
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 20:07:00+00,Attleboro,8,8,70,161,14530
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 09:51:00+00,Sharon,6,1,0,16,14531
Fall 2024,CR-Franklin,Franklin/Foxboro Line,750,1,day_type_01,weekday,2024/01/01 20:04:00+00,South Station,11,0,27,0,14532
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 17:25:00+00,Back Bay,2,52,1,143,14533
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 12:51:00+00,Attleboro,5,154,10,454,14534
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 02:49:00+00,Newmarket,15,0,1,7,14535
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 20:14:00+00,South Attleboro,9,0,6,155,14536
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 09:59:00+00,Mansfield,7,2,0,18,14537
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,2024/01/01 19:28:00+00,South Station,1,63,0,63,14538
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 17:28:00+00,Ruggles,3,49,9,183,14539
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 13:01:00+00,Mansfield,6,179,4,629,14540
Fall 2024,CR-Franklin,Franklin/Foxboro Line,758,1,day_type_01,weekday,2024/01/02 03:00:00+00,South Station,16,0,7,0,14541
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 20:18:00+00,Pawtucket/Central Falls,10,0,55,100,14542
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 10:07:00+00,Attleboro,8,2,9,11,14543
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,2024/01/01 19:33:00+00,Back Bay,2,80,0,143,14544
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 17:39:00+00,Route 128,4,3,9,177,14545
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 13:10:00+00,Sharon,7,126,3,752,14546
Fall 2024,CR-Franklin,Franklin/Foxboro Line,759,0,day_type_01,weekday,2024/01/02 02:32:00+00,South Station,1,49,0,49,14547
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 20:29:00+00,Providence,11,15,65,50,14548
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,2024/01/01 19:37:00+00,Ruggles,3,47,10,180,14549
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 10:16:00+00,Pawtucket/Central Falls,9,0,1,10,14550
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,2024/01/01 19:42:00+00,Forest Hills,4,3,47,136,14551
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 17:45:00+00,Canton Junction,5,1,10,168,14552
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 13:30:00+00,Ruggles,8,27,53,726,14553
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 20:44:00+00,TF Green Airport,12,0,20,30,14554
Fall 2024,CR-Franklin,Franklin/Foxboro Line,759,0,day_type_01,weekday,2024/01/02 02:40:00+00,Newmarket,2,1,2,48,14555
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 17:51:00+00,Sharon,6,5,8,165,14556
Fall 2024,CR-Providence,Providence/Stoughton Line,819,0,day_type_01,weekday,2024/01/01 21:04:00+00,Wickford Junction,13,0,30,0,14557
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 10:45:00+00,Providence,10,0,0,10,14558
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,2024/01/01 19:47:00+00,Hyde Park,5,2,30,108,14559
Fall 2024,CR-Franklin,Franklin/Foxboro Line,759,0,day_type_01,weekday,2024/01/02 02:42:00+00,Uphams Corner,3,1,7,42,14560
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 13:34:00+00,Back Bay,9,18,188,556,14561
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 17:59:00+00,Mansfield,7,7,25,147,14562
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,2024/01/01 16:35:00+00,Wickford Junction,1,6,0,6,14563
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 11:00:00+00,TF Green Airport,11,0,1,9,14564
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,2024/01/01 19:51:00+00,Readville,6,7,20,95,14565
Fall 2024,CR-Franklin,Franklin/Foxboro Line,759,0,day_type_01,weekday,2024/01/02 02:45:00+00,Four Corners/Geneva,4,4,2,44,14566
Fall 2024,CR-Providence,Providence/Stoughton Line,810,1,day_type_01,weekday,2024/01/01 13:40:00+00,South Station,10,0,556,0,14567
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 18:07:00+00,Attleboro,8,7,36,118,14568
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,2024/01/01 16:49:00+00,TF Green Airport,2,2,0,8,14569
Fall 2024,CR-Providence,Providence/Stoughton Line,801,0,day_type_01,weekday,2024/01/01 11:18:00+00,Wickford Junction,NA,0,9,0,14570
Fall 2024,CR-Franklin,Franklin/Foxboro Line,751,0,day_type_01,weekday,2024/01/01 19:55:00+00,Endicott,7,0,8,87,14571
Fall 2024,CR-Franklin,Franklin/Foxboro Line,759,0,day_type_01,weekday,2024/01/02 02:48:00+00,Talbot Avenue,5,0,5,39,14572
Fall 2024,CR-Providence,Providence/Stoughton Line,811,0,day_type_01,weekday,2024/01/01 15:25:00+00,South Station,1,19,0,19,14573
Fall 2024,CR-Providence,Providence/Stoughton Line,815,0,day_type_01,weekday,2024/01/01 18:16:00+00,Pawtucket/Central Falls,9,1,28,91,14574
Fall 2024,CR-Providence,Providence/Stoughton Line,820,1,day_type_01,weekday,2024/01/01 17:05:00+00,Providence,3,41,0,49,14575
